id,positive ratings,negative ratings,total reviews,rating percentage,category,first_release_date,platforms,genres,game,aggregated_rating,aggregated_rating_count,game_engines,game_modes,player_perspectives
27744,"83,393","5,182","88,575",92.72%,main_game,1526515200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Simulator', 'Indie']",House Flipper,61.5,4.0,['Unity'],['Single player'],['First person']
161278,"63,433","3,850","67,283",92.72%,dlc_addon,1433462400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Simulator', 'Strategy', 'Indie']",Tabletop Simulator,,,,,
27523,"20,752","1,107","21,859",92.72%,standalone_expansion,1492646400,['PC (Microsoft Windows)'],['Shooter'],Alien Swarm: Reactive Drop,,,['Source'],"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric']
28935,"3,204",106,"3,310",92.72%,main_game,1492732800,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Indie', 'Arcade']",Orbt XL,,,,['Single player'],
189143,"1,302",23,"1,325",92.72%,main_game,1697760000,"['PC (Microsoft Windows)', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Adventure']",Cattails: Wildwood Story,,,,['Single player'],
187534,905,9,914,92.72%,main_game,1642723200,"['PC (Microsoft Windows)', 'Linux', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Card & Board Game']",Zodiacats,,,,['Single player'],['Side view']
194821,"12,875",636,"13,511",92.71%,main_game,1716940800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Mac', 'Nintendo Switch']","['Platform', ""Hack and slash/Beat 'em up"", 'Adventure', 'Indie']",Nine Sols,87.5,3.0,['Unity'],['Single player'],['Side view']
132083,"11,868",577,"12,445",92.71%,main_game,1614729600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Music', 'Role-playing (RPG)', 'Adventure', 'Indie']",Everhood,76.66666666666667,4.0,,['Single player'],
267639,"4,380",164,"4,544",92.71%,mod,1545696000,['PC (Microsoft Windows)'],['Shooter'],Half-Life: MMod,,,['Source'],['Single player'],['First person']
,,,,,,,,,"A Space For The Unbound - Prologue ",,,,,
111,"31,085","1,757","32,842",92.70%,main_game,1283904000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",Amnesia: The Dark Descent,89.0,3.0,['HPL Engine'],['Single player'],['First person']
267060,"2,279",64,"2,343",92.70%,main_game,1703116800,['PC (Microsoft Windows)'],"['Role-playing (RPG)', 'Indie']",The Arrogant Kaiju Princess and The Detective Servant,,,,['Single player'],
1318,"51,625","3,089","54,714",92.69%,remake,1349740800,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Linux', 'Mac']","['Role-playing (RPG)', 'Simulator', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical']",XCOM: Enemy Unknown,88.5,14.0,['Unreal Engine'],"['Single player', 'Multiplayer']",['Bird view / Isometric']
154980,"3,635",128,"3,763",92.69%,expanded_game,1625011200,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Music', 'Platform', 'Adventure', 'Indie']",Songs for a Hero - Definitive Edition,,,,['Single player'],['Side view']
186528,"1,953",50,"2,003",92.69%,main_game,1681948800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie', 'Visual Novel']",Coffee Talk Episode 2: Hibiscus & Butterfly,75.0,1.0,,['Single player'],['First person']
77317,"32,787","1,873","34,660",92.68%,main_game,1270252800,['iOS'],['Platform'],Super Meat Boy,,,,,
86652,"9,019",417,"9,436",92.68%,remaster,1351728000,['PC (Microsoft Windows)'],"['Real Time Strategy (RTS)', 'Simulator', 'Strategy']",Stronghold HD,,,,"['Single player', 'Multiplayer']",['Bird view / Isometric']
7635,"3,109",103,"3,212",92.68%,main_game,1354665600,"['PC (Microsoft Windows)', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Point-and-click', 'Puzzle', 'Role-playing (RPG)', 'Adventure', 'Indie']",Primordia,65.0,4.0,['Adventure Game Studio'],['Single player'],['Third person']
239729,"1,565",34,"1,599",92.68%,main_game,1690761600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",Cats Hidden in Italy,,,,['Single player'],['Side view']
79055,952,11,963,92.68%,main_game,1135987200,"['PC (Microsoft Windows)', 'Android', 'Linux', 'Mac']",['Simulator'],The Powder Toy,,,,['Single player'],['Side view']
8190,"4,822",189,"5,011",92.67%,main_game,1228694400,"['PC (Microsoft Windows)', 'Xbox 360']","['Real Time Strategy (RTS)', 'Simulator', 'Strategy', 'Tactical', 'Indie']",Defense Grid: The Awakening,86.0,2.0,['Gamebryo'],['Single player'],['Bird view / Isometric']
2064,"15,912",824,"16,736",92.66%,main_game,1359590400,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Platform', 'Puzzle', 'Adventure', 'Indie']",Antichamber,82.66666666666667,7.0,['Unreal Engine'],['Single player'],['First person']
203934,"1,141",18,"1,159",92.66%,main_game,1725580800,"['PC (Microsoft Windows)', 'Mac']","['Platform', 'Puzzle', 'Adventure', 'Indie']",Cato,,,['Unity'],['Single player'],
5577,"7,789",351,"8,140",92.65%,main_game,1388534400,"['PC (Microsoft Windows)', 'Windows Phone', 'Android', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Music', 'Puzzle', 'Indie']",LYNE,,,['Unity'],['Single player'],['Side view']
27367,"4,434",170,"4,604",92.65%,main_game,1527552000,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Pinball', 'Adventure', 'Indie', 'Arcade']",Yoku's Island Express,84.5,11.0,['Custom built engine'],['Single player'],['Side view']
90011,"4,178",157,"4,335",92.65%,main_game,1555286400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Fighting', ""Hack and slash/Beat 'em up"", 'Indie', 'Arcade']",One Finger Death Punch 2,85.83333333333333,7.0,['Unity'],['Single player'],['Side view']
154011,"1,139",18,"1,157",92.65%,main_game,1635724800,['PC (Microsoft Windows)'],"['Puzzle', 'Indie']",Dogs Organized Neatly,,,,['Single player'],['First person']
199146,821,7,828,92.65%,main_game,1681171200,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Nintendo Switch']","['Platform', 'Puzzle', 'Strategy', 'Adventure', 'Indie']",Moonleap,,,,['Single player'],['Side view']
36550,"28,434","1,609","30,043",92.64%,main_game,1579132800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One']","['Role-playing (RPG)', 'Turn-based strategy (TBS)', 'Adventure']",Yakuza: Like a Dragon,86.0625,18.0,['Dragon Engine'],['Single player'],"['First person', 'Third person']"
121823,"4,865",193,"5,058",92.64%,main_game,1564012800,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Point-and-click', 'Role-playing (RPG)', 'Visual Novel']",Acting Lessons,,,"[""Ren'Py Visual Novel Engine""]",['Single player'],['Side view']
,,,,,,,,,"Maitetsu:Pure Station ",,,,,
1334,"38,478","2,259","40,737",92.63%,main_game,1375833600,"['PC (Microsoft Windows)', 'PlayStation 3', 'Windows Phone', 'PlayStation 4', 'Xbox 360', 'Android', 'Xbox One', 'iOS', 'Nintendo Switch']","['Puzzle', 'Adventure', 'Indie']",Brothers - A Tale of Two Sons,83.4375,19.0,['Unreal Engine 3'],"['Single player', 'Co-operative']",['Third person']
633,"4,140",156,"4,296",92.63%,expansion,1184716800,"['PC (Microsoft Windows)', 'Mac']","['Simulator', 'Strategy', 'Turn-based strategy (TBS)']",Sid Meier's Civilization IV: Beyond the Sword,82.5,3.0,['Gamebryo'],"['Single player', 'Multiplayer']",['Bird view / Isometric']
192955,"1,019",14,"1,033",92.63%,main_game,1677715200,['PC (Microsoft Windows)'],['Role-playing (RPG)'],daydream 白日夢,,,,,
148397,"158,488","10,489","168,977",92.62%,main_game,1622851200,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Adventure', 'Indie']",Muck,,,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
35934,"5,387",222,"5,609",92.62%,main_game,1534377600,"['PC (Microsoft Windows)', 'Linux', 'Mac']","['Simulator', 'Strategy', 'Indie']",Airships: Conquer the Skies,87.0,1.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Side view']
207796,"1,636",38,"1,674",92.62%,main_game,1652313600,"['PC (Microsoft Windows)', 'Android', 'Web browser', 'Mac']","['Puzzle', 'Adventure', 'Indie', 'Arcade']",Resonance of the Ocean,,,['Unity'],['Single player'],"['Bird view / Isometric', 'Side view']"
7598,"20,011","1,087","21,098",92.61%,main_game,1278720000,['PC (Microsoft Windows)'],['Shooter'],Alien Swarm,60.0,1.0,['Source'],"['Single player', 'Multiplayer', 'Co-operative']",['Bird view / Isometric']
217554,"11,270",555,"11,825",92.61%,main_game,1677196800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Role-playing (RPG)', 'Turn-based strategy (TBS)']",OCTOPATH TRAVELER II,89.33333333333333,9.0,['Unreal Engine'],['Single player'],['Bird view / Isometric']
190824,"5,132",209,"5,341",92.61%,main_game,1645142400,"['PC (Microsoft Windows)', 'Mac']","['Simulator', 'Indie']",Spaceflight Simulator,,,,,
148352,"4,045",153,"4,198",92.59%,remaster,1621468800,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Samorost 1,,,,['Single player'],['Side view']
,,,,,,,,,"Feeding Frenzy 2: Shipwreck Showdown Deluxe ",,,,,
68447,"26,674","1,517","28,191",92.58%,main_game,1573516800,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Shooter', 'Puzzle', 'Adventure', 'Indie']",Superliminal,79.5,9.0,,"['Single player', 'Multiplayer', 'Co-operative']",['First person']
76263,"15,979",846,"16,825",92.57%,main_game,1678233600,['PC (Microsoft Windows)'],"['Shooter', 'Simulator', 'Indie']",Contraband Police,,,['Unity'],['Single player'],['First person']
132457,"2,159",62,"2,221",92.57%,main_game,1615075200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Indie', 'Arcade']",pureya,,,,['Single player'],
191897,"21,372","1,185","22,557",92.56%,main_game,1646092800,"['PC (Microsoft Windows)', 'Linux']","['Puzzle', 'Adventure']",Aperture Desk Job,,,['Source 2'],['Single player'],['First person']
139157,"18,728","1,019","19,747",92.56%,main_game,725760000,['Mac'],"['Role-playing (RPG)', 'Indie']",Darkwood,,,,['Single player'],
172471,"4,399",173,"4,572",92.56%,main_game,1632441600,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Platform', 'Adventure', 'Indie']",SUPER CHICKEN JUMPER,,,['Game Maker Studio 2'],"['Single player', 'Co-operative', 'Split screen']",['Side view']
144270,"3,018",103,"3,121",92.56%,main_game,1614902400,"['PC (Microsoft Windows)', 'Mac']","['Point-and-click', 'Puzzle', 'Adventure', 'Indie']",Mitoza,,,,,['Side view']
19520,"18,447","1,003","19,450",92.55%,main_game,1526515200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Platform', 'Puzzle', 'Simulator', 'Adventure', 'Indie']",FAR: Lone Sails,77.5,2.0,['Unity'],['Single player'],['Side view']
51524,"17,120",921,"18,041",92.55%,main_game,1534118400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Point-and-click', 'Adventure']",The Walking Dead: The Final Season,71.25,7.0,['Telltale Tool'],['Single player'],['Third person']
538,"129,366","8,572","137,938",92.54%,main_game,1361836800,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Linux', 'Mac']","['Shooter', 'Adventure']",BioShock Infinite,93.21428571428571,16.0,['Unreal Engine'],['Single player'],['First person']
83504,"16,094",859,"16,953",92.54%,main_game,1623715200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Linux', 'Mac', 'Nintendo Switch']","['Role-playing (RPG)', 'Strategy', 'Turn-based strategy (TBS)', 'Tactical', 'Adventure', 'Indie']",Wildermyth,88.5,2.0,,"['Single player', 'Multiplayer', 'Co-operative']",['Third person']
157176,"10,528",521,"11,049",92.54%,main_game,1629763200,"['PC (Microsoft Windows)', 'SteamVR']","['Adventure', 'Indie', 'Visual Novel']",Dagon,,,['Unity 2019'],['Single player'],"['First person', 'Virtual Reality']"
317346,755,6,761,92.54%,main_game,1727395200,['PC (Microsoft Windows)'],"['Quiz/Trivia', 'Indie', 'Arcade']",Hidden in Plain Sight,,,,"['Single player', 'Multiplayer']",
11642,"349,756","24,560","374,316",92.53%,main_game,1376265600,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Mac']","['Music', 'Platform', 'Adventure', 'Indie', 'Arcade']",Geometry Dash,,,['Cocos2d-x'],['Single player'],['Side view']
89354,"11,759",596,"12,355",92.53%,main_game,1554422400,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure', 'Indie']",Supraland,80.0,3.0,['Unreal Engine 4'],['Single player'],['First person']
145937,"6,762",304,"7,066",92.53%,main_game,1715212800,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'Xbox One', 'Nintendo Switch']","['Simulator', 'Adventure', 'Indie']","Little Kitty, Big City",89.0,1.0,['Unity'],['Single player'],['Third person']
101869,"5,558",237,"5,795",92.53%,main_game,1568851200,"['PC (Microsoft Windows)', 'PlayStation 4', 'Xbox One', 'iOS', 'Nintendo Switch']","['Role-playing (RPG)', 'Adventure', 'Indie']",Cat Quest II,78.33333333333333,4.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']","['Third person', 'Bird view / Isometric']"
292170,"1,250",24,"1,274",92.53%,main_game,1714521600,"['PC (Microsoft Windows)', 'Linux']","['Role-playing (RPG)', 'Simulator', 'Indie']",Dog Brew,,,['Godot'],['Single player'],
168583,657,3,660,92.53%,main_game,1648771200,['PC (Microsoft Windows)'],['Platform'],Seal World,,,['Unity 2020'],['Single player'],"['Third person', 'Text']"
27082,"303,612","21,215","324,827",92.52%,main_game,1655683200,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Indie']",Raft,80.0,2.0,['Unity'],"['Single player', 'Multiplayer', 'Co-operative']","['First person', 'Third person']"
139033,"1,120",19,"1,139",92.52%,main_game,1596240000,['PC (Microsoft Windows)'],"['Shooter', 'Adventure', 'Indie']",ARMORED HEAD,,,['Unity'],['Single player'],['First person']
26671,"11,569",587,"12,156",92.51%,main_game,1469404800,['PC (Microsoft Windows)'],['Indie'],Montaro,60.0,1.0,,['Single player'],['Side view']
116539,"6,384",284,"6,668",92.51%,remaster,1557360000,['PC (Microsoft Windows)'],['Shooter'],Blood: Fresh Supply,80.0,3.0,['KEX'],"['Single player', 'Multiplayer', 'Co-operative']",['First person']
113331,"2,193",65,"2,258",92.51%,main_game,1545696000,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'PlayStation 4', 'Nintendo Switch']","['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie', 'Visual Novel']",Miracle Snack Shop,,,,['Single player'],['Text']
272721,747,6,753,92.51%,main_game,1700438400,"['PC (Microsoft Windows)', 'Mac']","['Role-playing (RPG)', 'Simulator', 'Adventure', 'Indie']",Snail Simulator,,,['Unity'],"['Single player', 'Multiplayer', 'Massively Multiplayer Online (MMO)']",
313126,"8,618",413,"9,031",92.50%,bundle,1723075200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Shooter', 'Arcade']",DOOM II,,,['KEX'],"['Single player', 'Multiplayer', 'Co-operative', 'Split screen']",['First person']
16515,"7,384",342,"7,726",92.50%,expanded_game,1379980800,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360']","['Puzzle', 'Arcade']",PAC-MAN Championship Edition DX+,,,,['Single player'],['Bird view / Isometric']
145336,"5,359",228,"5,587",92.50%,main_game,1591920000,"['PC (Microsoft Windows)', 'Android', 'iOS', 'Nintendo Switch']","['Fighting', 'Simulator', 'Strategy']",Animal Revolt Battle Simulator,,,,,
183426,"1,556",37,"1,593",92.50%,main_game,1646956800,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure', 'Indie', 'Visual Novel']",A Taste of the Past,,,,['Single player'],['Side view']
142272,"1,918",53,"1,971",92.49%,main_game,1610668800,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Visual Novel']",Knights College,,,,['Single player'],
99192,"4,900",204,"5,104",92.48%,main_game,1550793600,['PC (Microsoft Windows)'],"['Simulator', 'Adventure', 'Indie']",The Coin Game,,,,['Single player'],['First person']
,,,,,,,,,"Skyrim Script Extender (SKSE) ",,,,,
30650,"41,972","2,569","44,541",92.47%,main_game,1689292800,['PC (Microsoft Windows)'],['Simulator'],Brick Rigs,,,['Unreal Engine'],"['Single player', 'Multiplayer']",['Third person']
137294,"30,441","1,797","32,238",92.47%,dlc_addon,1599523200,"['PC (Microsoft Windows)', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Mac']","['Role-playing (RPG)', 'Simulator', 'Adventure']",Journey,75.0,2.0,['SmartSim'],['Single player'],"['First person', 'Third person', 'Bird view / Isometric']"
218691,"6,706",305,"7,011",92.47%,bundle,1506038400,"'PC (Microsoft Windows)',  'PlayStation 4', ['Nintendo Switch', 'Linux', 'macOS', 'PlayStation Vita', 'Nintendo 3DS', 'Xbox One', 'Stadia']
","['Platform', 'Puzzle']",SteamWorld Dig 2,,,,,
258669,"1,705",44,"1,749",92.47%,main_game,1690848000,['PC (Microsoft Windows)'],['Simulator'],Unsorted Horror,,,,['Single player'],['First person']
29564,"5,547",241,"5,788",92.46%,main_game,1548374400,"['PC (Microsoft Windows)', 'SteamVR', 'Oculus VR']","['Racing', 'Simulator', 'Adventure', 'Indie']",Derail Valley,,,['Unity 2019'],['Single player'],"['First person', 'Virtual Reality']"
18389,"5,038",213,"5,251",92.46%,main_game,1457913600,"['PC (Microsoft Windows)', 'PlayStation Vita', 'PlayStation 4', 'Linux', 'Nintendo Switch']","['Shooter', 'Indie']",DEADBOLT,75.0,2.0,['GameMaker: Studio'],['Single player'],['Side view']
33967,"4,669",193,"4,862",92.46%,remaster,1431648000,"['PC (Microsoft Windows)', 'Linux', 'Mac', 'Nintendo Switch']","['Adventure', 'Visual Novel']",Higurashi When They Cry Hou - Ch.1 Onikakushi,,,"['BGI/Ethornell', 'Unity']",['Single player'],"['Text', 'Auditory']"
,,,,,,,,,"Save Room - Organization Puzzle ",,,,,
59078,"7,678",363,"8,041",92.45%,main_game,1604361600,['PC (Microsoft Windows)'],"['Simulator', 'Strategy', 'Indie']",Door Kickers 2,,,,"['Single player', 'Multiplayer', 'Co-operative']",
216972,"1,788",48,"1,836",92.45%,main_game,1665964800,['PC (Microsoft Windows)'],"['Simulator', 'Strategy', 'Adventure', 'Indie']",Nova Lands: Emilia's Mission,,,,,
114392,"64,166","4,116","68,282",92.43%,main_game,1548288000,"['PC (Microsoft Windows)', 'Android', 'Linux', 'iOS', 'Mac', 'Nintendo Switch']","['Music', 'Indie', 'Arcade']",A Dance of Fire and Ice,,,['Unity'],['Single player'],['Side view']
121760,"36,016","2,185","38,201",92.43%,main_game,1612915200,"['PC (Microsoft Windows)', 'Google Stadia', 'PlayStation 5', 'Xbox Series X|S', 'PlayStation 4', 'Xbox One', 'Nintendo Switch']","['Platform', 'Puzzle', 'Adventure']",Little Nightmares II,82.23076923076923,21.0,['Unreal Engine 4'],['Single player'],"['Third person', 'Side view']"
186597,"10,631",541,"11,172",92.43%,main_game,1642723200,"['PC (Microsoft Windows)', 'Xbox Series X|S', 'PlayStation 4', 'Android', 'Xbox One', 'iOS', 'Mac', 'Nintendo Switch']","['Puzzle', 'Role-playing (RPG)', 'Simulator', 'Adventure']",Strange Horticulture,90.0,2.0,,['Single player'],['Side view']
191455,"6,166",278,"6,444",92.43%,dlc_addon,1584057600,"['PC (Microsoft Windows)', 'Mac']","['Music', 'Platform', 'Indie']",Neon Beats,,,,['Single player'],['Side view']
,,,,,,,,,"Crime Scene Cleaner: Prologue ",,,,,
232416,"2,829",98,"2,927",92.43%,main_game,1699401600,"['PC (Microsoft Windows)', 'Nintendo Switch']","['Puzzle', 'Role-playing (RPG)', 'Strategy', 'Tactical', 'Indie', 'Card & Board Game']",Cobalt Core,87.0,1.0,['MonoGame'],['Single player'],
